Date,AAPL,AMZN,GOOGL,MSFT,NVDA
2015-01-05,-0.028171639128718562,-0.020517290123176934,-0.019053950108664064,-0.009195439867798805,-0.016890141493112742
2015-01-06,9.443020014110459e-05,-0.022833334564125174,-0.024679416298176604,-0.014677671055148944,-0.030318606426545935
2015-01-07,0.014022128487736873,0.010599740338593344,-0.0029410086846239913,0.012705459697394339,-0.002605314883836529
2015-01-08,0.03842218647279849,0.0068360190164746815,0.0034841267749188276,0.029418070642146743,0.03761741676871555
2015-01-09,0.001072576687730864,-0.011748610100441481,-0.012211322801438884,-0.008405233789633204,0.004028162258590928
2015-01-12,-0.024640831691845055,-0.018590241168821242,-0.007309366195710876,-0.012502489762563074,-0.012537480570971149
2015-01-13,0.008878695281353766,0.0114272047823194,0.009536061960400577,-0.005150221795901522,-0.001523784188909083
2015-01-14,-0.003810702374196895,-0.00498748937494764,0.008230302126704059,-0.008628139826963865,0.004069393806753752
2015-01-15,-0.02714026610529907,-0.02155010661563239,-0.003794895223907302,-0.010443976846672864,-0.007092371934534936
2015-01-16,-0.0077699018098731365,0.013207865973644317,0.012797383178454913,0.01671051938413326,0.01836759969017665
2015-01-20,0.025757127979387784,-0.0044713201976834815,-0.0010187133541770255,0.0032439135426900467,0.0030058449685270716
2015-01-21,0.007634271673579329,0.0269831443733215,0.02049262664526741,-0.010131280778773788,0.01398617079572917
2015-01-22,0.026015361526502856,0.043969695198313286,0.032494907671760886,0.026350151725868853,0.017240850159490728
2015-01-23,0.005160561451662771,0.006670557333399607,0.008654198159599558,0.0010609804321404237,0.002905830624755801
2015-01-26,0.0010619234340920602,-0.008739099022464614,-0.009650175287302276,-0.0036036436025724816,-0.0043456665108666526
2015-01-27,-0.035013387045626176,-0.009397415550576937,-0.028935052233128422,-0.09253339782020231,-0.04801139344786298
2015-01-28,0.0565331424396458,-0.009258304692531527,-0.01680763174097022,-0.0344584759448503,-0.01630181279984666
2015-01-29,0.031133095688401946,0.02589578261385017,0.0015610989698142674,0.019907314190488856,0.024339595921723856
2015-01-30,-0.01463374072586876,0.13711590504758542,0.04738610795856113,-0.038323794115538545,-0.029322373595787377
2015-02-02,0.012546746173510703,0.02803710563321249,-0.00995232212616326,0.021782548370119725,0.021874888274133975
2015-02-03,0.0001687153250768958,-0.0025241873816378435,0.0020667910265359524,0.007751730326115869,0.02497440153790431
2015-02-04,0.007669513227244185,0.0033007545975995978,-0.013500860379014212,0.005769023384054384,0.0024865589403082478
2015-02-05,0.0071378404094610826,0.02505830029005307,0.007089738394081113,0.01457936153651529,0.016368941782574087
2015-02-06,-0.008420993707179303,0.0010431267192867466,0.0076442399117082616,-0.0009420219183170486,-0.0043922647926757374
2015-02-09,0.006642463339467275,-0.009939126696499656,-0.00861628433622963,-0.0011791676634387294,-0.0009805816069322626
2015-02-10,0.01921141999678433,0.006584614713103232,0.020556164198892057,0.005666156169642278,0.02796882001876444
2015-02-11,0.023438803916806084,0.005737284350710414,-0.003998856044744814,-0.005164562935249584,-0.006682622190643528
2015-02-12,0.012652027143161382,0.005411289527123442,0.014888563075865724,0.01675295798756604,0.0716000461090307
2015-02-13,0.004902667334278243,0.012355161199459674,0.009432021281237102,0.01810191288385976,0.0004483499217227127
2015-02-17,0.005901764144685018,-0.01676137056164162,-0.011158314956326021,0.0004591463259684403,0.0031379347978885974
2015-02-18,0.006962667167986769,-0.005486974164552572,-0.004330250616882192,-0.0011473902274881098,-0.01161775915417651
2015-02-19,-0.0020977356727654994,0.015078868098447495,0.007002872935323756,-0.0006894505251574534,0.0027123273439431106
2015-02-20,0.00817437125799736,0.012295503549077491,-0.008509569894404323,0.008275933539709124,0.007213868730755912
2015-02-23,0.027026754663896924,-0.009174820930662242,-0.012550745383192896,0.006611933067165454,-0.008057184500974923
2015-02-24,-0.0062405218253973604,-0.004077413046397305,0.006822460152860366,-0.0013587286182215053,0.01064565997322986
2015-02-25,-0.025572909659825394,0.01790849120006932,0.016114282946203096,-0.0022684386565918757,-0.007619735931184923
2015-02-26,0.012656172221378936,-0.0014790774682414964,0.021851564838506032,0.0015916593680522784,0.0027097769064117205
2015-02-27,-0.015028350882625996,-0.012058230442414719,0.00597188883356492,-0.0047663770196016975,-0.006306432487479641
2015-03-02,0.00490433476116614,0.014467673309540796,0.022021529648155402,0.0006839102853022361,0.02447880230016919
2015-03-03,0.00209145732861038,-0.0027226923140073467,0.00655631672605006,-0.013673434741377388,-0.01858444304389595
2015-03-04,-0.006338930483022254,-0.004914047560482082,-0.0007947191074889615,-0.005083491445836974,0.011271294669670917
2015-03-05,-0.016570608989000313,0.013351839346541716,0.005360235794476864,0.001161246840984731,0.019171336376749837
2015-03-06,0.00150319541092081,-0.019957250762314804,-0.01467076042598714,-0.017397152711285502,-0.013560765880565984
2015-03-09,0.0042654560048891454,-0.004025359322132216,0.002094620330332031,0.011567283700856468,0.002660288917067044
2015-03-10,-0.020685992275969012,-0.02390635046947598,-0.0248215323691221,-0.01913619725968041,0.017249231195407777
2015-03-11,-0.018231410070538412,-0.008497717902359425,-0.007430396274511253,-0.001189598057733221,-0.0052173425958740305
2015-03-12,0.018079083902617477,0.02148098169857482,0.009861523409405049,-0.022868187547951058,-0.009178289684841134
2015-03-13,-0.006910444252010484,-0.009779850663734435,-0.014558920731960745,0.008776281266664965,0.001322830542609621
2015-03-16,0.01100442248473743,0.007474781080550219,0.01562396044636749,0.004350125919588388,0.011894330825196642
2015-03-17,0.016726222640486732,-0.0038301257588269078,-0.007175517627494354,0.0033684783456191525,0.012190494434459964
2015-03-18,0.011256581460823867,0.008657737808293042,0.015333288149425028,0.0191845154677599,-0.01634453225418353
2015-03-19,-0.0075506389426297504,-0.005064739217841785,-0.004398040472440634,-0.0049410171849688655,0.015303768969920029
2015-03-20,-0.012548875423351369,0.014065954686622861,0.0022708656606809097,0.013951314201618326,0.01076721200367392
2015-03-23,0.010405212091925575,-0.00893015522852103,0.0007435459833973201,-0.000466531661855063,-0.032381907478907124
2015-03-24,-0.004087879970427477,-0.002719233981241853,0.02152571050330776,0.0009333946918239633,-0.013650116700206438
2015-03-25,-0.026127015920531904,-0.008366963084348034,-0.018249863711756742,-0.03356660832710989,-0.06071472260792987
2015-03-26,0.006970515614542316,-0.009731508909358144,-0.005925978717735925,-0.006029872797900349,-0.0033269454912252527
2015-03-27,-0.007968250008379196,0.008738237108327551,-0.01080466525891921,-0.005823733974171463,0.019552167370182172
2015-03-30,0.025314571324080104,0.010875428556369249,0.006438915754038765,-0.00024392268642214887,0.0042093265019655934
2015-03-31,-0.015352226328955387,-0.006647282408785982,-0.011476778143101884,-0.007324587532237192,-0.02515147881892965
2015-04-01,-0.0014463850482343554,-0.004944856555692212,-0.009392422468076478,0.0014759022323720394,0.003822188961664086
2015-04-02,0.008611691726229553,0.005374533903473866,-0.014886526037185321,-0.010559975762696294,0.002379816383504485
2015-04-06,0.016198573519799142,0.012867699427462576,0.004877146722353176,0.03127325370588663,0.02896480537565549
2015-04-07,-0.010522095409311816,-0.0069752992676864745,0.0016728462122705956,-0.0004813577791327184,0.00876789510721765
2015-04-08,-0.0032538616441075696,0.018135119400701116,0.007304537147754697,-0.002648581567639141,0.007319160530436797
2015-04-09,0.007643469367847544,0.006138540562031336,-0.0014939989709035206,0.0014484977789233078,0.023160605514056964
2015-04-10,0.004266600636669393,-0.0023205063798260595,0.0009488931967054359,0.00578582587795351,0.010209086292440217
2015-04-13,-0.001967012499875187,-0.0007578551960236712,0.00018234424966645513,0.0009588997569425217,-0.009226679909427049
2015-04-14,-0.004335766865032453,0.007192214809078834,-0.01614900933012875,-0.0026338870306902296,-0.008425951226608164
2015-04-15,0.0038002133171632924,-0.004310466084251341,0.0023342961651449112,0.01464567666624772,0.012075298342273832
2015-04-16,-0.004811195259397438,0.006754436369916572,0.004583671476822371,-0.0023666696697149936,-0.006186820747077992
2015-04-17,-0.011254717393918479,-0.027147454491968093,-0.019833574314478297,-0.012808089649640308,-0.012894299725186298
2015-04-20,0.02284583498767412,0.03714454326424965,0.02213084804034815,0.030994769091817753,-0.004954926551623107
2015-04-21,-0.0054075163710496366,0.004287433338775237,-0.002956661800620597,-0.006292630187524684,-0.0013582358949557616
2015-04-22,0.013473900554340057,-0.0035278001987215646,0.011530186186077263,0.008208690409272634,0.011332941069312819
2015-04-23,0.008163434230898936,0.0004874552925402398,0.01507699078268998,0.008141648783030142,-0.004034304470051153
2015-04-24,0.004704760955092535,0.1413112565602248,0.029060333087171042,0.10452210310718879,-0.008550756730876241
2015-04-27,0.01819098454566026,-0.014693312812301018,-0.013143586629712378,0.003342641447579231,0.007716808339047532
2015-04-28,-0.01575544628036374,-0.02109173792187191,-0.0030912180569772074,0.023526747434996276,0.004955038154095037
