Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,NVDA,AAPL,AMZN,GOOGL,MSFT,NVDA,AAPL,AMZN,GOOGL,MSFT,NVDA,AAPL,AMZN,GOOGL,MSFT,NVDA,AAPL,AMZN,GOOGL,MSFT,NVDA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14,24.296607971191406,14.66349983215332,25.074159622192383,39.002845764160156,0.4730764627456665,24.449290420951467,14.795499801635742,25.189636510615635,39.240463218569715,0.47451439519777594,24.00894254649171,14.324999809265137,24.689075961116913,38.714312827359976,0.46492825503424956,24.12843426037142,14.596500396728516,24.80108173678402,39.002845764160156,0.46612652255469034,195826400,110774000,52800000,29719600,155260000
2015-01-15,23.637184143066406,14.34749984741211,24.979007720947266,38.595497131347656,0.46972140669822693,24.354132526775988,14.800000190734863,25.263483974305565,39.35926156977975,0.4793075485266948,23.601780139150986,14.340999603271484,24.87988626492731,38.536093590275186,0.46948174172493273,24.340856236337245,14.699999809265137,25.22086263679171,39.22348158486406,0.4764317116919457,240056000,88384000,51068000,32750800,188932000
2015-01-16,23.453533172607422,14.536999702453613,25.298673629760742,39.24045944213867,0.47834891080856323,23.805370247264513,14.53950023651123,25.31800107550892,39.27440201471554,0.47882821215116295,23.278721274766596,14.262499809265137,24.933410806128315,38.33242683413216,0.46756447347082297,23.68366522717368,14.314000129699707,24.936384695609085,38.4512371685283,0.4690024060675761,314053200,69564000,49658000,35695300,181512000
2015-01-20,24.0576229095459,14.472000122070312,25.272897720336914,39.367759704589844,0.47978687286376953,24.11294304990514,14.668000221252441,25.553906605480144,39.588404277913234,0.48434025018251653,23.56637979303794,14.319499969482422,25.244648610014988,38.67188664211078,0.4737955057220701,23.862894935009866,14.629500389099121,25.41315449636776,39.29138323493964,0.48170407835188284,199599600,61502000,46796000,36161900,140308000
2015-01-21,24.241287231445312,14.862500190734863,25.790807723999023,38.96889114379883,0.48649704456329346,24.57541967816757,15.300000190734863,25.86316606025628,39.15558983637153,0.48769534058904146,23.958046682410192,14.36299991607666,25.25555303458851,38.59549699590361,0.47379540380744184,24.108517538238907,14.482000350952148,25.31750370379337,38.98586404651,0.4771505698278468,194303600,201302000,46356000,39081100,144780000
2015-01-22,24.871931076049805,15.515999794006348,26.628875732421875,39.9957389831543,0.494885116815567,24.8874206451012,15.612500190734863,26.705198625022977,40.004223817638675,0.4963230496895719,24.278899207996158,15.0,25.866140248941647,39.104682448755106,0.48242310809141664,24.3983908927797,15.0,25.920159917266922,39.359269567547614,0.4874558160125147,215185600,107252000,56068000,35898000,159712000
2015-01-23,25.000282287597656,15.619500160217285,26.85933494567871,40.03816604614258,0.496322900056839,25.17066760238957,15.846500396728516,27.03081474965578,40.216376689620084,0.4972815026378672,24.679424412910738,15.38599967956543,26.552060121963816,39.71568733133765,0.4912901365151126,24.84981141593961,15.404000282287598,26.665058472649633,40.19091895119488,0.4953642403379089,185859200,89928000,45966000,26211600,120416000
2015-01-26,25.02683448791504,15.482999801635742,26.600130081176758,39.893890380859375,0.49416592717170715,25.305648505097142,15.649999618530273,26.83702974983726,39.99572778967614,0.4965624618332658,24.960451323601063,15.37600040435791,26.36967352389086,39.24045147915981,0.4910504263978915,25.168453931002503,15.590999603271484,26.83702974983726,39.88540554874962,0.49416592717170715,222460000,63394000,30932000,42525500,133240000
2015-01-27,24.150564193725586,15.337499618530273,25.83045196533203,36.20237731933594,0.4704403579235077,24.88964226473819,15.51200008392334,26.40485869557433,36.66063603866628,0.48697646918731785,24.12622319302464,15.131500244140625,25.81409652182565,35.73563376620344,0.46948172663010923,24.87636428093233,15.3149995803833,26.33646492326051,36.448479583856006,0.48649713925614096,382274800,58406000,39148000,169164000,357948000
2015-01-28,25.515859603881836,15.195500373840332,25.396305084228516,34.95490264892578,0.46277129650115967,26.13765909552136,15.575499534606934,26.05347788728196,36.31270614755077,0.4781091359203736,25.515859603881836,15.1899995803833,25.392340528778753,34.92944490566601,0.4625316316004893,26.02923041081558,15.490500450134277,26.019280996974253,36.27027549636744,0.4761919024218534,585908400,61276000,35822000,84507100,272728000
2015-01-29,26.310264587402344,15.58899974822998,25.43595314025879,35.650779724121094,0.4740351438522339,26.374436166209705,15.640000343322754,25.533091360936414,35.74412910964469,0.476671315533605,25.571186479963302,14.966500282287598,24.95273681170265,34.61545812156773,0.46085417116956146,25.739360214484762,15.236499786376953,25.419597695590006,34.73426525323356,0.4630110700749969,337745600,173132000,79018000,63585300,235340000
2015-01-30,25.925235748291016,17.726499557495117,26.641267776489258,34.284481048583984,0.46013516187667847,26.553671838105764,17.975000381469727,26.916328914102955,35.28585967660725,0.47619196969743405,25.85663761470809,17.03700065612793,25.681280017677523,34.242047171959896,0.4594162242109922,26.199623217911753,17.31599998474121,25.721920021898733,35.260398703182744,0.47067993332381286,334982000,477122000,121108000,78004900,298200000
2015-02-02,26.250511169433594,18.223499298095703,26.376117706298828,35.031272888183594,0.47020062804222107,26.370002869616926,18.25,26.589228161069897,35.107649341636055,0.4721178617953703,25.68624677706615,17.500499725341797,25.856723125756513,34.14021642273863,0.45390418399387944,26.122169732854424,17.502500534057617,26.481185043761325,34.44572223654847,0.46301102289462487,250956400,204638000,75378000,50352500,259604000
2015-02-03,26.254941940307617,18.177499771118164,26.430633544921875,35.30282974243164,0.48194360733032227,26.352304250420058,18.391000747680664,26.636308323051313,35.582877792521394,0.4824229371644659,26.024809927632663,18.010499954223633,26.108984652545644,34.83608622953236,0.47115920030318026,26.22174951466699,18.01449966430664,26.264108986993968,35.328290716144544,0.4735557351981007,207662800,124252000,47062000,52082400,183468000
2015-02-04,26.4563045501709,18.237499237060547,26.073795318603516,35.50650405883789,0.48314186930656433,26.666522105734966,18.375,26.601614286199958,35.82049470245216,0.4886539048903161,26.179703836194584,17.911500930786133,26.020764431905256,35.099164058061135,0.47906773741708636,26.221747684954753,17.91900062561035,26.42270074139414,35.59136534503075,0.48050569824925515,280598800,83398000,33896000,41614800,181516000
2015-02-05,26.645139694213867,18.694499969482422,26.25865936279297,36.024166107177734,0.4910506010055542,26.709564529534767,18.940000534057617,26.30128069732533,36.185403844885286,0.49129023741555194,26.491852958626215,18.295000076293945,26.050999463764416,35.52347675221682,0.4831420280964926,26.662910718347398,18.299999237060547,26.1644931353982,35.82898256029474,0.48362130091648803,168984800,144952000,33176000,36548200,140448000
2015-02-06,26.420759201049805,18.714000701904297,26.45937728881836,35.990211486816406,0.48889365792274475,26.71400223470758,18.79949951171875,26.77359050472962,36.31269012053227,0.49632295734349824,26.31412460021994,18.550500869750977,26.200176294139396,35.769570255694866,0.48673675901305097,26.662906100062138,18.743499755859375,26.31713918089302,36.219340786779014,0.49057122691764815,174826400,77848000,42938000,34616600,210524000
2015-02-09,26.59625816345215,18.527999877929688,26.23139762878418,35.947776794433594,0.4884144365787506,26.622915539684453,18.720500946044922,26.459375609694877,36.27025539172886,0.4898523121987213,26.309679504659737,18.360000610351562,26.14565774677233,35.820481674192216,0.4829023990988003,26.336338575791345,18.549999237060547,26.319614176039035,35.845942640590124,0.48601790102824677,155559200,54492000,30314000,31381100,273944000
2015-02-10,27.107208251953125,18.649999618530273,26.770618438720703,36.15145492553711,0.5020744800567627,27.13608933316212,18.71500015258789,26.81224910728996,36.29572298349584,0.5023141163733355,26.694003707869587,18.425500869750977,26.22594863435518,35.795033671610106,0.4867366130382778,26.696224025732484,18.559499740600586,26.373639197387053,36.270265247429705,0.48889351130110686,248034000,45744000,47430000,29670700,226204000
2015-02-11,27.742572784423828,18.756999969482422,26.66356658935547,35.96474838256836,0.49871954321861267,27.75145914200605,18.854999542236328,26.859330923142902,36.19387764830485,0.5032729207503074,27.213847220027088,18.55500030517578,26.564445144445028,35.82048036906794,0.4953643477506346,27.273828015082834,18.561500549316406,26.749306478503332,36.19387764830485,0.5032729207503074,294247200,55730000,38306000,38262500,320832000
2015-02-12,28.093578338623047,18.85849952697754,27.060548782348633,36.567291259765625,0.5344278216362,28.3201762363106,18.925500869750977,27.17602378617039,36.567291259765625,0.5392208916576806,27.895861528916974,18.657499313354492,26.614007874627994,36.07508666908868,0.5241227153762266,28.004716451194586,18.7549991607666,26.745838323988515,36.20238185281575,0.5272382166039791,297898000,55822000,48590000,33268800,676904000
2015-02-13,28.23130989074707,19.09149932861328,27.315784454345703,37.22920227050781,0.5346676707267761,28.27573997999538,19.149999618530273,27.384178233198636,37.22920227050781,0.5353866372298471,27.91362983741381,18.850500106811523,27.08978778427378,36.61819407093954,0.5250815268697284,28.27573997999538,18.920499801635742,27.134887673552218,36.81337756053423,0.5332297377206341,217088800,69502000,47382000,40264900,310084000
2015-02-17,28.397924423217773,18.771499633789062,27.010986328125,37.24629211425781,0.5363452434539795,28.631186622082282,18.999500274658203,27.406974888399592,37.605249751493226,0.5389814730272677,28.195763624881966,18.633499145507812,26.924255771854156,36.912970116455476,0.5303539320758035,28.322391239862906,18.88599967956543,27.315784443687487,37.5796108517728,0.5337090710186161,252609600,73464000,39174000,33695700,203340000
2015-02-18,28.59564971923828,18.668500900268555,26.894023895263672,37.203590393066406,0.5301141738891602,28.608978410609364,18.836999893188477,27.136871347537287,37.34888523209257,0.5365848716677742,28.313513322619073,18.642499923706055,26.74038744742315,37.08393773756858,0.5291555710420047,28.353501091632044,18.68899917602539,26.952010008323782,37.28905890434366,0.535626211682701,179566800,53012000,31164000,27111700,170948000
2015-02-19,28.535661697387695,18.950000762939453,27.082355499267578,37.17792892456055,0.5315520167350769,28.664511338711634,19.0939998626709,27.102675500805194,37.20356783225073,0.5377830198935313,28.50900431980301,18.671499252319336,26.799860591400662,36.79332900776604,0.5291554814539721,28.542326041783866,18.67449951171875,26.88510515311722,36.904436374904094,0.5368244172086709,149449600,59076000,30834000,27603400,169432000
2015-02-20,28.768924713134766,19.183000564575195,26.851896286010742,37.48561096191406,0.5353864431381226,28.768924713134766,19.184999465942383,27.138355721258126,37.502704654763036,0.5356260795062969,28.446802295850947,18.79199981689453,26.66852284767661,36.998452126728196,0.5272382352411574,28.573428232665083,18.930999755859375,27.138355721258126,37.18647622748982,0.5310727028214657,195793600,65160000,38234000,29721100,157752000
2015-02-23,29.546464920043945,19.006999969482422,26.5148868560791,37.73347473144531,0.5310726165771484,29.546464920043945,19.226999282836914,26.72799731289808,37.767658866017044,0.535146719864011,28.804471802520936,18.899999618530273,26.366205625657223,37.306142076549165,0.5284363884037299,28.884447331881436,19.172000885009766,26.71312975703122,37.348874689980896,0.535146719864011,283896400,43540000,32906000,32518800,125008000
2015-02-24,29.36208152770996,18.929500579833984,26.695783615112305,37.68218994140625,0.5367263555526733,29.679763377916654,19.02400016784668,26.73295250473786,37.86166885638093,0.5367263555526733,29.139927620359686,18.808000564575195,26.316643925671908,37.536895157648814,0.5283062116727606,29.533140985513565,18.9325008392334,26.343902371786925,37.733471028665775,0.5331177388492617,276912400,38416000,28406000,25271700,149356000
2015-02-25,28.611196517944336,19.26849937438965,27.125967025756836,37.59672164916992,0.5326363444328308,29.235451763904805,19.392499923706055,27.23698213426257,37.68218686065939,0.5369667515279255,28.469018171309017,18.82699966430664,26.664061366781834,37.43433318293555,0.5302305818326354,29.226563710478064,18.863500595092773,26.685373923290435,37.5625342604586,0.5345609315698252,298846800,63490000,40836000,29759800,123820000
2015-02-26,28.97330665588379,19.239999771118164,27.718711853027344,37.65653610229492,0.5340798497200012,29.073275217137283,19.4685001373291,27.76034252064496,37.80182756817521,0.5372073470483527,28.126900972912463,19.163999557495117,27.014951277763025,37.51124137612682,0.5297494423309412,28.611194771331103,19.203500747680664,27.04716683526549,37.59670982101623,0.5331175560861796,365150000,53742000,54032000,28957300,152864000
2015-02-27,28.537893295288086,19.007999420166016,27.884246826171875,37.4770622253418,0.5307118892669678,29.006638189606278,19.29949951171875,28.220763315828084,37.776196957690736,0.5338393871607213,28.489019163004695,18.989500045776367,27.606707121919978,37.31467703483593,0.5287872442934707,28.880008831472114,19.200000762939453,27.662214684653446,37.71637066327865,0.5326364768825458,248059200,50646000,68328000,33807700,157492000
2015-03-02,28.67783546447754,19.283000946044922,28.49829864501953,37.50270080566406,0.5437029004096985,28.942199049457813,19.295000076293945,28.54637242506507,37.76764486690921,0.5465898386671373,28.5023354403048,18.974000930786133,27.910014951143882,37.22065979303615,0.5285465892739621,28.713380888800554,19.042499542236328,28.100824071990036,37.32321867931529,0.5292683238383218,192386800,42784000,50406000,31924000,301512000
2015-03-03,28.737825393676758,19.230499267578125,28.685144424438477,36.98991012573242,0.5335987210273743,28.773370827213807,19.30500030517578,28.787237876778892,37.45997861064957,0.5422594792072416,28.455689023399984,19.079999923706055,28.274286387074092,36.8275249056723,0.5319146926809991,28.648965199633246,19.197500228881836,28.564215078954092,37.229218607223636,0.5396131571426399,151265200,38930000,50526000,31748600,160344000
2015-03-04,28.5556583404541,19.13599967956543,28.66234588623047,36.80188751220703,0.5396131873130798,28.78225624796574,19.395000457763672,28.82589467769312,36.93008534587963,0.5408160401886377,28.506787605303753,19.109500885009766,28.3743985266814,36.648047503568506,0.5295089593119757,28.680067361107007,19.285499572753906,28.594942768410792,36.759151640693574,0.5316741633174802,126665200,45182000,37964000,25748700,226840000
2015-03-05,28.082473754882812,19.39150047302246,28.81598472595215,36.8446159362793,0.5499581098556519,28.602313038496664,19.42099952697754,28.903705956657934,36.95572332106698,0.5509204038646652,27.93807338891241,19.194499969482422,28.657391153698747,36.59676225494094,0.5381698505109271,28.564547284367382,19.280500411987305,28.726280272094776,36.81042854706941,0.5396133202034128,226068400,53870000,35918000,23193500,323056000
2015-03-06,28.124683380126953,19.004499435424805,28.39322853088379,36.20361328125,0.5425000786781311,28.740048936913926,19.350000381469727,28.88288606063542,36.84461209073307,0.5494767509353804,28.049151867734945,18.944000244140625,28.351597866534526,36.02413439706399,0.5420189031551189,28.524559382890047,19.275999069213867,28.844229285251703,36.75059841036272,0.5468304289535931,291368400,52540000,37592000,36248800,257392000
2015-03-09,28.24464225769043,18.92799949645996,28.452701568603516,36.622398376464844,0.5439435839653015,28.78447791228204,18.96649932861328,28.519607455470886,36.861706822412394,0.5480334332186445,27.78256181176065,18.763999938964844,28.202420350678093,36.05831953863408,0.5415378206528231,28.426808359176277,18.920000076293945,28.295098682366618,36.05831953863408,0.5427407309880231,354114000,46228000,23478000,32108000,222388000
2015-03-10,27.660381317138672,18.475500106811523,27.7464656829834,35.92156982421875,0.5533261895179749,28.262418155621695,18.888500213623047,28.2376111419813,36.50274229988615,0.556934863892354,27.502652258634235,18.458999633789062,27.744977793088943,35.92156982421875,0.5453871632522742,28.082474047098263,18.872499465942383,28.174172583647778,36.19506237038126,0.5463494572994642,275426400,62420000,40080000,39159700,527212000
2015-03-11,27.15608787536621,18.318500518798828,27.540294647216797,35.87884521484375,0.5504390597343445,27.718136880404018,18.667499542236328,27.96106311808979,36.2121641259362,0.5605432287208824,27.12720848319452,18.312999725341797,27.526417757496237,35.75919260678893,0.5489955906340084,27.713694548877402,18.530500411987305,27.74398810435342,36.16088629979216,0.5533259405771093,275756000,49902000,40524000,32215300,262120000
2015-03-12,27.647048950195312,18.711999893188477,27.8118896484375,35.05836868286133,0.5453869700431824,27.747019210467062,18.774999618530273,27.845093986486923,35.59680869919731,0.5492362022262445,27.02057509311064,18.375999450683594,27.532368599854145,34.92162237430019,0.5350421836452898,27.171639795275006,18.44099998474121,27.67857129130994,35.32331608207504,0.5451464109560887,193450800,56200000,35602000,59992500,406972000
2015-03-13,27.456005096435547,18.52899932861328,27.40697479248047,35.36604309082031,0.5461088418960571,27.8581048871833,18.699499130249023,27.96998324250421,35.44296308097122,0.5475523114971793,27.231630833560374,18.333999633789062,27.274649014316687,34.707950566260074,0.5352828772455683,27.635950943417722,18.576000213623047,27.715737462308397,34.78487055641098,0.5427407843987236,207309200,52234000,35428000,58007700,359288000
2015-03-16,27.75812339782715,18.667499542236328,27.835180282592773,35.51988220214844,0.5526043772697449,27.75812339782715,18.69700050354004,27.93975228801004,35.588253713782876,0.5559724920002205,27.296044669322946,18.336000442504883,27.32371480780339,35.28057376070648,0.5468305564370979,27.520418841684812,18.518999099731445,27.60174982430397,35.44296221387934,0.5504392303062056,143497200,47082000,36856000,35273500,236956000
2015-03-17,28.222427368164062,18.59600067138672,27.635448455810547,35.6395378112793,0.5593404173851013,28.284630179522154,18.725000381469727,27.785615669774042,35.75064519492034,0.5595809764669687,27.91363362970817,18.48200035095215,27.476854907981142,35.169472625505605,0.547552162004927,27.969172096263538,18.555500030517578,27.669148119521523,35.357496743641775,0.5514013941043626,204092400,40740000,28892000,31673400,299900000
2015-03-18,28.54010009765625,18.756999969482422,28.059194564819336,36.32326889038086,0.5501984357833862,28.693386768149317,18.79949951171875,28.076540677379196,36.60530995493892,0.5622272491917382,28.07357743799364,18.334999084472656,27.431756842115977,35.323312229396066,0.5451463513592505,28.213533727422707,18.49850082397461,27.641398082816263,35.40877744031673,0.5593403683884778,261083600,53082000,35324000,44194800,413844000
2015-03-19,28.324617385864258,18.66200065612793,27.935789108276367,36.1437873840332,0.5586186647415161,28.71338664410161,18.855499267578125,28.098842569575453,36.40018625858862,0.5605432520501253,28.30240233865916,18.609500885009766,27.85897087835574,36.08396108864656,0.5480333198283457,28.602309713176652,18.693500518798828,27.97791511238868,36.11814521437566,0.5521231108775726,183238000,38314000,24660000,33879100,310756000
2015-03-20,27.96916961669922,18.92449951171875,27.999223709106445,36.64803695678711,0.5646331310272217,28.524552538116783,18.9685001373291,28.105778934942602,36.73350215463985,0.5680012453786545,27.804776244841232,18.79599952697754,27.975931709633382,36.31471812075779,0.5578970170401937,28.491230817057243,18.81450080871582,28.08645149089933,36.374544411312364,0.5631897189999434,274780400,75272000,44320000,71904500,462084000
2015-03-23,28.26019287109375,18.75550079345703,28.02004051208496,36.63094711303711,0.5463491678237915,28.402371208638087,19.088499069213867,28.23166497553528,36.86170708382554,0.555009924375584,28.106906162375846,18.746999740600586,27.90555616938704,36.56257233934188,0.5461086087789343,28.240199836860707,18.903499603271484,28.051263514638936,36.64804080646092,0.5477926368087407,150838800,44786000,30234000,26246100,426012000
2015-03-24,28.14467430114746,18.704500198364258,28.623191833496094,36.665138244628906,0.5388913750648499,28.44457999143216,18.761999130249023,28.838283615021016,36.89589497869671,0.5485144261156297,28.115793213344112,18.613500595092773,28.15484304416828,36.53693716100103,0.5364856123021549,28.26463759420105,18.699499130249023,28.17714626774787,36.562576073611005,0.544665194223736,131369200,44564000,79156000,25513300,330480000
2015-03-25,27.409337997436523,18.54800033569336,28.1008243560791,35.434417724609375,0.5061730742454529,28.173547688857134,19.024999618530273,28.748580169878046,36.69077658761736,0.5386509056249488,27.409337997436523,18.51449966430664,28.1008243560791,35.4173240297051,0.5044889884092246,28.111344889769256,18.758499145507812,28.624678829587207,36.68222811002075,0.5386509056249488,206620800,68590000,53070000,43469900,542552000
2015-03-26,27.600393295288086,18.36750030517578,27.934301376342773,35.22075271606445,0.5044888854026794,27.742571620841588,18.56999969482422,28.110242953260673,35.56262010606733,0.5066540890146661,27.236061124194826,18.282499313354492,27.670145125562403,34.972899021326825,0.4922195129839016,27.271606553032868,18.47949981689453,27.98435838276919,35.229301193973505,0.495828185670546,190291600,58600000,49842000,37495600,311920000
2015-03-27,27.380462646484375,18.527999877929688,27.632476806640625,35.015625,0.5143524408340454,27.70258505848325,18.65850067138672,27.955611706446064,35.40877010525566,0.5162770276104618,27.304931149287167,18.328500747680664,27.601749138831863,34.89597242538203,0.4991961335566106,27.67370566747833,18.355499267578125,27.844594701499393,35.14382278982434,0.5073757133932214,158184800,52196000,34552000,34401400,318288000
2015-03-30,28.07358169555664,18.72949981689453,27.810396194458008,35.007083892822266,0.5165179967880249,28.08024603964981,18.805999755859375,27.860948527059293,35.50279124662001,0.5191643197526647,27.54707647850533,18.577499389648438,27.59480908980975,34.96435128721976,0.5100223829254726,27.558184848593484,18.5935001373291,27.766288863608388,35.12673649262481,0.5167585559599195,188398800,36418000,24788000,35049700,253252000
2015-03-31,27.642606735229492,18.604999542236328,27.491230010986328,34.75067901611328,0.5035267472267151,28.100243175381227,18.885000228881836,27.875323031848396,35.06690415547591,0.5155555642985624,27.62705603177481,18.57550048828125,27.489742121049684,34.64812012826643,0.5030456289585957,28.01138128639751,18.66200065612793,27.651804907909945,34.853237903960135,0.5150744460304431,168362400,50122000,34932000,34887200,357276000
2015-04-01,27.602615356445312,18.51300048828125,27.233020782470703,34.801963806152344,0.5054512023925781,27.795889812565672,18.658000946044922,27.679559825001952,34.836147932225785,0.5071352304138805,27.347138094649253,18.41699981689453,27.061540987577295,34.45155124666279,0.4967904458845208,27.729242980827802,18.604999542236328,27.49767425304637,34.699401647066175,0.5054512023925781,162485600,49162000,38902000,36865300,330768000
2015-04-02,27.840316772460938,18.612499237060547,26.82761573791504,34.4344482421875,0.5066540837287903,27.893633214914885,18.663999557495117,27.15917511000627,34.81904808404086,0.5097815809052844,27.589283564961924,18.450000762939453,26.784497176444784,34.28915351958169,0.5023237339079016,27.775891961000312,18.524999618530273,27.129935329601178,34.750673329805714,0.5083381118456861,128880400,37506000,47760000,37487500,192204000
2015-04-06,28.29129981994629,18.851999282836914,26.958452224731445,35.51132583618164,0.5213293433189392,28.32684525874695,19.010000228881836,27.03725366903417,35.70789837135612,0.5230133716532146,27.620395764132066,18.468000411987305,26.549577448264817,34.34043583958239,0.49919630116918273,27.651497175632738,18.5049991607666,26.705197113937185,34.47718209275976,0.5044889452603587,148776000,61014000,33718000,39223700,515864000
2015-04-07,27.993614196777344,18.720500946044922,27.003555297851562,35.494239807128906,0.5259003043174744,28.46235737958407,18.965499877929688,27.266225549448393,35.819013451123595,0.5316741238792826,27.98694985077485,18.701499938964844,26.94061395783773,35.306215706111814,0.5184423990821391,28.355724453744553,18.8075008392334,27.009998409913532,35.562614578617705,0.5213293375419995,140049200,39098000,27318000,28809400,413964000
2015-04-08,27.902530670166016,19.059999465942383,27.2008056640625,35.40020751953125,0.5297494530677795,28.080254475572733,19.07900047302246,27.332638013644075,35.63096736158186,0.5316740977323395,27.762574317465607,18.732500076293945,27.06005353668732,35.0754373065298,0.5213293119037977,27.958069147493138,18.732999801635742,27.06005353668732,35.4343948873062,0.5263813966021867,149316800,52728000,28386000,24753400,366432000
2015-04-09,28.115787506103516,19.177000045776367,27.160165786743164,35.451515197753906,0.5420189499855042,28.120231531740174,19.22100067138672,27.227073573432293,35.571167814546826,0.5437029784246789,27.693696595176334,18.940000534057617,26.859334084969753,35.25494257583849,0.5254191673391749,27.95805849398561,19.033000946044922,27.21914446189304,35.25494257583849,0.5256597264425094,129936000,47846000,32366000,25723900,379432000
2015-04-10,28.235748291015625,19.13249969482422,27.185937881469727,35.65663528442383,0.5475521087646484,28.260185345170093,19.356000900268555,27.250862444137194,35.85320790075049,0.5477926678231254,27.82698610315731,19.06599998474121,27.009502863217026,35.39168788313701,0.5405753798476609,27.980271076154665,19.215499877929688,27.23698555383175,35.57971528148825,0.5425000243891951,160752000,51470000,26104000,28022000,258728000
2015-04-13,28.180221557617188,19.118000030517578,27.19089126586914,35.69081115722656,0.5425000786781311,28.56232822738355,19.263999938964844,27.42035716412749,35.94721328120267,0.5494767509353804,28.126905096791532,19.006999969482422,27.074920929261612,35.374586000688055,0.540094258420982,28.517894736045996,19.17650032043457,27.112091708806137,35.383134476974426,0.5463492534305809,145460400,37890000,29326000,30276700,236724000
2015-04-14,28.05803871154785,19.25550079345703,26.751789093017578,35.5968132019043,0.5379290580749512,28.277970601609738,19.390499114990234,27.088305589325163,35.92158368813708,0.542500024332977,27.971398824708327,19.06049919128418,26.55156484046162,35.374598384703354,0.5326363572836632,28.21354576615731,19.175500869750977,27.088305589325163,35.72501104848369,0.5403348207331901,102098400,51672000,47206000,24244400,220276000
2015-04-15,28.16465950012207,19.172500610351562,26.814231872558594,36.11814880371094,0.5444246530532837,28.242412993923118,19.288999557495117,26.92078709831587,36.28908249049772,0.5485144441485298,27.993601813759764,19.082000732421875,26.384541747207937,35.62244469834706,0.5367261890164025,28.082463675917698,19.232500076293945,26.66158609041061,35.690816216888436,0.5393725682929051,115881600,38664000,46962000,27343600,243560000
