Date,AAPL,AMZN,GOOGL,MSFT,NVDA
2018-01-03,40.260066986083984,60.209999084472656,54.096317291259766,79.06616973876953,5.246499538421631
2018-01-04,40.44707489013672,60.47949981689453,54.30644989013672,79.76205444335938,5.274155139923096
2018-01-05,40.907569885253906,61.457000732421875,55.02656936645508,80.7509765625,5.318850517272949
2018-01-08,40.75564193725586,62.34349822998047,55.220848083496094,80.83336639404297,5.481821537017822
2018-01-09,40.75096130371094,62.6349983215332,55.15046691894531,80.77842712402344,5.480340957641602
2018-01-10,40.74159240722656,62.71649932861328,55.019126892089844,80.41216278076172,5.523307800292969
2018-01-11,40.9730224609375,63.83399963378906,55.113800048828125,80.65022277832031,5.533185005187988
2018-01-12,41.3961296081543,65.26000213623047,56.03562545776367,82.04202270507812,5.506022930145264
2018-01-16,41.18574523925781,65.24299621582031,56.03809356689453,80.8974609375,5.435153484344482
2018-01-17,41.86598205566406,64.75,56.45440673828125,82.53646850585938,5.5489888191223145
2018-01-18,41.90338134765625,64.66600036621094,56.29928207397461,82.49982452392578,5.542074203491211
2018-01-19,41.71638107299805,64.72899627685547,56.6724739074707,82.40826416015625,5.68208122253418
2018-01-22,41.37509536743164,66.3655014038086,57.69639205932617,83.88246154785156,5.770483016967773
2018-01-23,41.38442611694336,68.12699890136719,58.2916145324707,84.14799499511719,5.899380207061768
2018-01-24,40.72524642944336,67.87550354003906,58.04975891113281,84.07475280761719,5.822586536407471
2018-01-25,39.99824905395508,68.89749908447266,58.587493896484375,84.54174041748047,5.836165904998779
2018-01-26,40.09176254272461,70.10250091552734,58.856117248535156,86.12577819824219,6.008524417877197
2018-01-29,39.26191711425781,70.88400268554688,58.802581787109375,85.99762725830078,6.0954413414001465
2018-01-30,39.03049087524414,71.89099884033203,58.3510856628418,84.91714477539062,5.993459701538086
2018-01-31,39.138031005859375,72.54450225830078,58.59145736694336,86.99567413330078,6.06951379776001
2018-02-01,39.2198371887207,69.5,58.56022644042969,86.3089370727539,5.938642978668213
2018-02-02,37.51808166503906,71.49749755859375,55.4681510925293,84.03811645507812,5.7662858963012695
2018-02-05,36.580718994140625,69.5,52.65261459350586,80.57697296142578,5.276871204376221
2018-02-06,38.1094970703125,72.14199829101562,53.744930267333984,83.62609100341797,5.570224285125732
2018-02-07,37.29367446899414,70.83899688720703,52.30668258666992,82.05117797851562,5.6497368812561035
2018-02-08,36.267486572265625,67.5250015258789,49.942649841308594,77.83920288085938,5.371198654174805
